#produced by /gpfs/fs2/scratch/zzhang65/database/FlyBase/ftp/releases/FB2014_03/dmel_r5.57/gff/generate_exon_strings.pl dsim_r2.02.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0262091	1	1108,168,772,91,176,325	1
FBgn0191481	1	277,338	1
FBgn0191482	1	36,615,178,347	1
FBgn0191488	1	99,135,157,200	1
FBgn0191490	1	76,1118,1107	1
FBgn0191491	1	124,184,1345,205,173,894	1
FBgn0191493	1	475,482	1
FBgn0191494	1	153,517,812	1
FBgn0191495	1	167,404,1079	1
FBgn0191498	1	67,484,226	1
FBgn0191500	1	70,484,223	1
FBgn0191502	1	28,180,35	1
FBgn0191504	1	70,260,199,107,132	1
FBgn0191505	1	453	1
FBgn0191507	1	97,156,95,90,158,676,170,261,132,199,112,120,296	1
FBgn0191509	1	124,153,137,109,548,103,149,180,376,728	1
FBgn0191512	1	3,31,65,351	1
FBgn0191515	1	2,161,91,119,137	1
FBgn0191516	1	75,755,142,69,191,73,170,488,199,123,1028,225,220,679	1
FBgn0191517	1	42,309,322,509	1
FBgn0191518	1	914,296,181,118,530,118,267	1
FBgn0069500	1	756	1
FBgn0191519	1	52,117,686	1
FBgn0191520	1	181,701	1
FBgn0191521	1	122,970	1
FBgn0191526	1	1788,1009,326	1
FBgn0191527	1	109,161,223,393,164,231,204,85,277,202,226,113,150,171	1
FBgn0191528	1	124,161,217,390,164,231,204,85,277,202,226,263,150	1
FBgn0191530	1	253,959,1178,169,88,164,81	1
FBgn0191532	1	148,1112	1
FBgn0191533	1	70,152,871,120,165,109,241	1
FBgn0191534	1	69,262,308	1
FBgn0191536	1	3,94,145,115	1
FBgn0191539	1	150,54	1
FBgn0191540	1	211,304,266,187,148	1
FBgn0191543	1	59,304,541,277,328	1
FBgn0191544	1	25,107	1
FBgn0191545	1	428,487	1
FBgn0191549	1	190,905	1
FBgn0191553	1	640,483,524	1
FBgn0191555	1	174,519	1
FBgn0191558	1	1368	1
FBgn0191562	1	129,858	1
FBgn0191563	1	61,146	1
FBgn0191564	1	33,1611	1
FBgn0191567	1	541,291,94,178	1
FBgn0191568	1	60,708	1
FBgn0041661	1	186,333,549,185,136	1
FBgn0191569	1	566,155,627,551	1
FBgn0191570	1	673,507,144,398	1
FBgn0191571	1	733,1001	1
FBgn0191572	1	214,137	1
FBgn0191575	1	8,561,148,278,127	1
FBgn0191576	1	76,1082	1
FBgn0191578	1	1449	1
FBgn0191581	1	814,104,1316,55	1
FBgn0191583	1	100,167	1
FBgn0191584	1	75,168,684,1299,613,251	1
FBgn0191586	1	64,201,665,162	1
FBgn0191587	1	82,101,171	1
FBgn0191589	1	99,228,259,418,507,247	1
FBgn0191592	1	1149	1
FBgn0191594	1	966	1
FBgn0191596	1	224,487	1
FBgn0191597	1	218,607	1
FBgn0191598	1	762	1
FBgn0191601	1	241,410	1
FBgn0191603	1	936	1
FBgn0191604	1	1044	1
FBgn0191609	1	210,81,538,665	1
FBgn0191611	1	64,128,398,124	1
FBgn0191614	1	177,147	1
FBgn0191615	1	381,122,199,86,256,1796,832	1
FBgn0191616	1	1023	1
FBgn0191618	1	244,141,578	1
FBgn0191619	1	438	1
FBgn0191622	1	62,101,161	1
FBgn0191625	1	54,453	1
FBgn0191626	1	45,330	1
FBgn0191627	1	420	1
FBgn0191628	1	159	1
FBgn0191630	1	211,148,175,136,160,219,379,143,472	1
FBgn0191632	1	1065,420	1
FBgn0191634	1	10,275	1
FBgn0191635	1	15,48,407,202,1107	1
FBgn0191636	1	68,162,1292,443,90	1
FBgn0191641	1	388,50	1
FBgn0191651	1	305,324,2266	1
FBgn0191652	1	141,139,731	1
FBgn0191656	1	60,69,105,206,225,244,156	1
FBgn0191660	1	439,176	1
FBgn0191661	1	67,610,478	1
FBgn0191662	1	1416,255,129	1
FBgn0191663	1	966,463,56	1
FBgn0191666	1	1005	1
FBgn0191667	1	70,473,250,248,884,403,303	1
FBgn0191669	1	1140	1
FBgn0191670	1	96,1731,219	1
FBgn0191671	1	702	1
FBgn0191672	1	190,979,225,289	1
FBgn0191676	1	285,135	1
FBgn0191677	1	744	1
FBgn0191680	1	48,345	1
FBgn0191681	1	108,135,330	1
FBgn0191682	1	2184	1
FBgn0191684	1	560,561,220	1
FBgn0191685	1	117,722,120,325	1
FBgn0191686	1	123,839,114,115	1
FBgn0191688	1	111,1013,139	1
FBgn0191689	1	36,321,839,321,211	1
FBgn0191690	1	142,953,207	1
FBgn0191698	1	143,133,277,230	1
FBgn0191699	1	591	1
FBgn0191700	1	15,381	1
FBgn0191703	1	33,67,142,463	1
FBgn0191704	1	502,1951,106	1
FBgn0191706	1	301,71,480	1
FBgn0191710	1	375	1
FBgn0191711	1	232,186,38	1
FBgn0191714	1	444,82,110	1
FBgn0191715	1	73,369,105,150,227,928,137	1
FBgn0191716	1	184,215,136,134,289,338	1
FBgn0191720	1	95,135,160,66,52,68,414,692,70	1
FBgn0191723	1	239,323,631,544,129,225	1
FBgn0191725	1	722,73	1
FBgn0191726	1	867	1
FBgn0191727	1	804	1
FBgn0191729	1	88,317,258,683,206,779	1
FBgn0191731	1	22,886,251,411,176	1
FBgn0191733	1	393,576	1
FBgn0191734	1	95,136,111,160,27,166,348,825,172,97,132,142,220	1
FBgn0191736	1	1446	1
FBgn0191737	1	34,409,157,249	1
FBgn0191738	1	34,409,157,249	1
FBgn0191739	1	13,272	1
FBgn0191740	1	51,70,667,319,244,121,7	1
FBgn0191741	1	235,1559	1
FBgn0191745	1	306	1
FBgn0191747	1	927	1
FBgn0191750	1	245,592	1
FBgn0191751	1	34,325,537,145,406,35	1
FBgn0191753	1	58,53,120,324	1
FBgn0191755	1	186,174	1
FBgn0191759	1	82,110,171	1
FBgn0191760	1	174,222,44,1640,81,375,8207	1
FBgn0191763	1	515,289	1
FBgn0191765	1	120,222	1
FBgn0191772	1	243,154,101	1
FBgn0191774	1	767,327,664,863,311,198,103,112	1
FBgn0191776	1	39,1412,111,1241,404,408	1
FBgn0191777	1	223,475,825,199,93	1
FBgn0191778	1	21,88,109,223	1
FBgn0191779	1	43,635,990	1
FBgn0191780	1	66,387	1
FBgn0191782	1	152,529	1
FBgn0191788	1	111,213	1
FBgn0191789	1	1002	1
FBgn0191790	1	789	1
FBgn0191798	1	1089	1
FBgn0191799	1	40,452,162	1
FBgn0191801	1	2267,385	1
FBgn0191805	1	78,762	1
FBgn0191807	1	92,240,123,223	1
FBgn0191809	1	40,155,741,234,1092,709,800	1
FBgn0191813	1	126,401,316	1
FBgn0191817	1	156,522	1
FBgn0191824	1	792	1
FBgn0191825	1	780	1
FBgn0191829	1	443,164,209	1
FBgn0191831	1	958,196,77,476,303	1
FBgn0191832	1	69,390	1
FBgn0191835	1	16,213,818	1
FBgn0191836	1	119,151,188,604,361,305,315	1
FBgn0191837	1	87,1326	1
FBgn0191838	1	119,199	1
FBgn0191839	1	73,115,116,971	1
FBgn0191840	1	1650	1
FBgn0191846	1	64,193,955	1
FBgn0191847	1	12,321,138,51	1
FBgn0191849	1	120,1138,662	1
FBgn0191850	1	981,300	1
FBgn0191851	1	987,297	1
FBgn0191852	1	164,247,146,741,283,316,410,114,651,607,320	1
FBgn0191854	1	60,974,868,136,92	1
FBgn0191863	1	639	1
FBgn0191864	1	525,168	1
FBgn0191865	1	639	1
FBgn0191866	1	161,181,1382,667	1
FBgn0191867	1	162,1248	1
FBgn0191868	1	588,216	1
FBgn0191874	1	24,64,32,184,140	1
FBgn0191876	1	105,138,108,474,231	1
FBgn0191879	1	15,677,455,461	1
FBgn0191881	1	328,191,177,175,466,433,672	1
FBgn0191882	1	46,186,177,146,816,180	1
FBgn0191884	1	176,196	1
FBgn0191885	1	122,196	1
FBgn0191886	1	60,116,199	1
FBgn0191887	1	690,265,246,266,81,288,244,92,324,154,160,622	1
FBgn0191888	1	66,538,131	1
FBgn0191889	1	588,515,166	1
FBgn0191896	1	444	1
FBgn0191901	1	858,428,133,191,125,1097	1
FBgn0191906	1	117,678	1
FBgn0191907	1	909	1
FBgn0191908	1	94,281,423,265,198,488	1
FBgn0191909	1	243,169,86	1
FBgn0191910	1	870	1
FBgn0191911	1	207,172,944	1
FBgn0191913	1	891	1
FBgn0191914	1	210,166,769,418	1
FBgn0191915	1	213,166,709,424	1
FBgn0191917	1	2586	1
FBgn0191918	1	2535	1
FBgn0191920	1	789	1
FBgn0191921	1	506,250,2313	1
FBgn0191923	1	9,447	1
FBgn0191925	1	173,166,89,358	1
FBgn0191929	1	87,1292,520	1
FBgn0191930	1	859,218,153,63	1
FBgn0191933	1	106,62,108,99	1
FBgn0191936	1	143,1432,767,197,152	1
FBgn0191937	1	693	1
FBgn0191938	1	398,628	1
FBgn0191941	1	883,158,540	1
FBgn0191942	1	154,270,269	1
FBgn0191943	1	1026	1
FBgn0191946	1	507	1
FBgn0191947	1	46,353,96	1
FBgn0191948	1	31,335,87	1
FBgn0191949	1	25,185,174,114	1
FBgn0191950	1	76,486,170,182,137,458	1
FBgn0191953	1	102,327,234	1
FBgn0191957	1	167,41,275,244,129,108,74	1
FBgn0191959	1	441	1
FBgn0191960	1	339	1
FBgn0191961	1	342	1
FBgn0191962	1	91,161,63	1
FBgn0191964	1	67,263,126,87	1
FBgn0191967	1	234,148,177,1069,135,120,155,182,558,165	1
FBgn0191968	1	812,781	1
FBgn0191971	1	72,135,360,186	1
FBgn0191972	1	318	1
FBgn0191973	1	76,248,87	1
FBgn0191974	1	1159,432,1178	1
FBgn0191975	1	147,117	1
FBgn0191977	1	84,720,381	1
FBgn0191978	1	756	1
FBgn0191979	1	7,258,166,133,199,215,114,615	1
FBgn0191981	1	115,299	1
FBgn0191982	1	514,446	1
FBgn0191984	1	719,97,143,143,353,540	1
FBgn0191985	1	107,1045	1
FBgn0191987	1	729	1
FBgn0191988	1	85,201,259,640	1
FBgn0191989	1	810	1
FBgn0191992	1	13,164,470,493,126,195	1
FBgn0191993	1	79,381,262,586	1
FBgn0191995	1	133,680,120,666	1
FBgn0191996	1	49,82,69,113,112,463	1
FBgn0191998	1	172,390,656,141	1
FBgn0191999	1	163,330,656,141	1
FBgn0192000	1	999	1
FBgn0192002	1	50,478	1
FBgn0192004	1	1044	1
FBgn0192007	1	42,149,120,58,213,102	1
FBgn0192008	1	46,154,209,134,256,104	1
FBgn0192012	1	49,160,209,134,277,65	1
FBgn0020700	1	62,613,929,676	1
FBgn0192015	1	1579,374,557,2083,208,915,308	1
FBgn0192016	1	408	1
FBgn0192017	1	432	1
FBgn0192018	1	1437	1
FBgn0192020	1	154,198,186,73,127,586,161	1
FBgn0192021	1	2109	1
FBgn0192023	1	105,170,943	1
FBgn0192024	1	73,1262,138	1
FBgn0192029	1	98,151,231,466,327,109,297,243,142	1
FBgn0192030	1	701,640	1
FBgn0192031	1	663	1
FBgn0192033	1	107,429,478	1
FBgn0192034	1	165,129,897	1
FBgn0192035	1	909	1
FBgn0192037	1	1059	1
FBgn0192040	1	206,520,658,167	1
FBgn0192041	1	76,113,511,709,97	1
FBgn0192042	1	76,113,511,709,100	1
FBgn0192044	1	240,621	1
FBgn0012838	1	68,633,11,671	1
FBgn0192046	1	633	1
FBgn0192047	1	669	1
FBgn0192048	1	1216,651,133,1340,170	1
FBgn0192049	1	654,210	1
FBgn0192051	1	130,116,188,259,285	1
FBgn0192053	1	157,201,186,73,127,574,161	1
FBgn0192055	1	879	1
FBgn0192057	1	94,602,156	1
FBgn0192059	1	34,240,974	1
FBgn0192061	1	235,89	1
FBgn0192064	1	993,663	1
FBgn0192074	1	621	1
FBgn0192076	1	612	1
FBgn0192078	1	132,854,259,483	1
FBgn0192081	1	429,539,61	1
FBgn0192083	1	146,442,377,73	1
FBgn0192084	1	100,397,202	1
FBgn0192087	1	156,1461	1
FBgn0022482	1	1329	1
FBgn0192089	1	55,347,146,308,1064,1068,600,599,784,276,263,343,75	1
FBgn0192090	1	373,380	1
FBgn0192093	1	33,300,824,270,313,258,303	1
FBgn0192094	1	1302	1
FBgn0192095	1	540,813	1
FBgn0192096	1	370,132,145,146,704,267	1
FBgn0192107	1	139,449	1
FBgn0192108	1	190,485,355,152	1
FBgn0192110	1	337,515,560,224,491,367,188	1
FBgn0192113	1	132,413,907,582,777	1
FBgn0192117	1	111,413,246,118	1
FBgn0192118	1	123,647,135,220	1
FBgn0192122	1	326,628	1
FBgn0192123	1	73,155,211,258,275	1
FBgn0192124	1	1048,100,90,751,108,263,223,201	1
FBgn0192126	1	81,495	1
FBgn0192128	1	87,395,103	1
FBgn0192133	1	468	1
FBgn0192134	1	94,190,22	1
FBgn0192136	1	324,990	1
FBgn0192137	1	108,75,78	1
FBgn0192138	1	134,157	1
FBgn0192139	1	132,785,103	1
FBgn0192140	1	117,557,85,323,117,142	1
FBgn0192142	1	229,374,776,336,121	1
FBgn0192143	1	3,277,74	1
FBgn0192144	1	181,420,500	1
FBgn0192145	1	2,514	1
FBgn0192146	1	256,1367	1
FBgn0192147	1	274,1334	1
FBgn0192148	1	238,1322	1
FBgn0192150	1	241,1340	1
FBgn0192152	1	247,1307	1
FBgn0192153	1	11,778	1
FBgn0192157	1	115,368,532,359	1
FBgn0192158	1	999	1
FBgn0192159	1	870	1
FBgn0192160	1	21,90,462,567	1
FBgn0192162	1	126,83,302,562,262	1
FBgn0192163	1	209,302,326,242,262	1
FBgn0192164	1	708	1
FBgn0192165	1	201,105,144,103,134,141,201,351,378	1
FBgn0192171	1	537,297	1
FBgn0192172	1	330,333	1
FBgn0192173	1	46,436,179,182,387,118,160,128,56	1
FBgn0192176	1	444	1
FBgn0192177	1	1464	1
FBgn0192178	1	279,312	1
FBgn0192179	1	405,312	1
FBgn0192180	1	1443	1
FBgn0192181	1	1443	1
FBgn0192183	1	91,345,147,284,140,211	1
FBgn0192184	1	15,281,142,51,51,186,124,48,96,24,149,77,59,161	1
FBgn0192186	1	1752	1
FBgn0192188	1	168,122,114,245,656,700,674	1
FBgn0192190	1	33,620,517,552	1
FBgn0192193	1	133,86,219,195	1
FBgn0192198	1	175,152,804,369	1
FBgn0192199	1	91,223,348,554,226,628	1
FBgn0192200	1	852	1
FBgn0192204	1	91,428	1
FBgn0192205	1	111,996,39	1
FBgn0192206	1	132,103,389	1
FBgn0192207	1	145,92,247,128	1
FBgn0192208	1	471	1
FBgn0192211	1	262,260	1
FBgn0192212	1	1035,159	1
FBgn0192213	1	202,894,411,86	1
FBgn0192217	1	228,567	1
FBgn0192218	1	228,570	1
FBgn0192219	1	216,573	1
FBgn0012845	1	22,101	1
FBgn0192223	1	237,435,966,165	1
FBgn0192224	1	73,542	1
FBgn0192228	1	185,499,1107,1076,382	1
FBgn0192229	1	222,537	1
FBgn0192231	1	67,130,209,111,207,152,145,131,160,171,123,134,175,278,198,429	1
FBgn0192232	1	3,525,822	1
FBgn0192236	1	133,518	1
FBgn0192241	1	88,105,473,555	1
FBgn0192244	1	51,156,168,156	1
FBgn0192246	1	166,41,258	1
FBgn0192247	1	148,41,267	1
FBgn0192248	1	98,342,337	1
FBgn0192249	1	87,147,279,396,75	1
FBgn0192250	1	822,459	1
FBgn0192253	1	2145	1
FBgn0192254	1	104,283,278,151	1
FBgn0029246	1	139,257,174	1
FBgn0192255	1	581,139,1129,56	1
FBgn0192256	1	246,171,156	1
FBgn0192259	1	280,331,130	1
FBgn0192260	1	130,156,62,401,274	1
FBgn0192261	1	393,948	1
FBgn0192262	1	300	1
FBgn0192263	1	1197,135	1
FBgn0192264	1	65,442	1
FBgn0192265	1	306	1
FBgn0192267	1	87,149,225,731,185,87,99	1
FBgn0192268	1	132,363,303	1
FBgn0192269	1	132,363,303	1
FBgn0192270	1	339,58,146	1
FBgn0192272	1	196,412,580,105	1
FBgn0192273	1	668,139	1
FBgn0192274	1	185,403	1
FBgn0192275	1	437,442	1
FBgn0192276	1	98,187,1047,1011,214,634,615,232	1
FBgn0192284	1	1584,90	1
FBgn0029245	1	912,2007	1
FBgn0192288	1	258	1
FBgn0192290	1	618	1
FBgn0027801	1	189,835,48,683	1
FBgn0192293	1	12,100,385,439	1
FBgn0192294	1	30,1434,196,86	1
FBgn0192298	1	54,570	1
FBgn0192303	1	534	1
FBgn0192305	1	586,2606,78,144,294	1
FBgn0192306	1	169,203,257,589	1
FBgn0192309	1	134,1996	1
FBgn0192311	1	61,26,855	1
FBgn0192313	1	331,360,137	1
FBgn0192314	1	84,501,1896	1
FBgn0192316	1	240	1
FBgn0192317	1	48,1170	1
FBgn0192318	1	31,842,141,86,175	1
FBgn0192320	1	788,541,75	1
FBgn0192321	1	97,371	1
FBgn0192322	1	62,364,840	1
FBgn0192325	1	957,156,57	1
FBgn0192326	1	960,156,57	1
FBgn0192334	1	1572	1
FBgn0192335	1	18,252	1
FBgn0192336	1	43,929	1
FBgn0192337	1	90,535,338	1
FBgn0085141	1	537	1
FBgn0192339	1	611,258,164,414,177,366,148,230,316,262,121,1934	1
FBgn0192340	1	51,666	1
FBgn0192341	1	1842	1
FBgn0192342	1	36,245,1219,312	1
FBgn0192345	1	314,247,167,187	1
FBgn0192348	1	51,492	1
FBgn0192350	1	3,23,161,632	1
FBgn0192351	1	479,159,475,239,1246,312	1
FBgn0192352	1	551,156,714,1228,237	1
FBgn0192355	1	623,297,187,248,1119,301	1
FBgn0192356	1	130,125,267	1
FBgn0192358	1	1050,189	1
FBgn0192359	1	470,147,148	1
FBgn0192360	1	63,336	1
FBgn0192364	1	80,584,1178	1
FBgn0192366	1	2050,228,671	1
FBgn0192367	1	85,520,76,444	1
FBgn0192368	1	26,250	1
FBgn0045627	1	1659	1
FBgn0192371	1	479,100,220,263	1
FBgn0192373	1	25,512	1
FBgn0192374	1	1128,96	1
FBgn0192375	1	720	1
FBgn0192377	1	248,143,139,241	1
FBgn0192379	1	89,186,1048	1
FBgn0192385	1	2565,267,1185	1
FBgn0192388	1	308,116,163,177,150,225,128,422,105	1
FBgn0192389	1	30,975	1
FBgn0192390	1	60,156,174,156	1
FBgn0192391	1	30,339	1
FBgn0192392	1	141,166,127,136,177	1
FBgn0192393	1	43,120,66,236,117	1
FBgn0192395	1	598,311	1
FBgn0192398	1	1170,650,186,564,522,171,154	1
FBgn0192401	1	32,113,495,164	1
FBgn0192402	1	570	1
FBgn0192406	1	14,167,479	1
FBgn0192407	1	205,927,908	1
FBgn0041673	1	177,439,698	1
FBgn0192409	1	401,139	1
FBgn0192410	1	531	1
FBgn0192414	1	99,210,198	1
FBgn0192415	1	414	1
FBgn0192416	1	416,198,172,137,183,154,267	1
FBgn0192418	1	58,191,720	1
FBgn0192419	1	160,191,81,163,137,279	1
FBgn0192420	1	381,645	1
FBgn0192421	1	96,345,636	1
FBgn0192423	1	569,520	1
FBgn0192433	1	689,203,656	1
FBgn0192435	1	188,76,187,150,63,161	1
FBgn0192436	1	804,612,54,72	1
FBgn0264927	1	714	1
FBgn0192440	1	18,1398	1
FBgn0192442	1	399,432	1
FBgn0192445	1	174,330	1
FBgn0192446	1	471	1
FBgn0192447	1	743,421	1
FBgn0192448	1	1098,54	1
FBgn0192450	1	1215	1
FBgn0192451	1	91,492,418,205	1
FBgn0192453	1	97,492,415,205	1
FBgn0192454	1	91,489,418,205	1
FBgn0192455	1	91,492,418,205	1
FBgn0192456	1	91,492,418,205	1
FBgn0192463	1	81,588,369,218,95,200,292,80	1
FBgn0192468	1	287,784	1
FBgn0192469	1	36,705	1
FBgn0192472	1	1677	1
FBgn0192473	1	55,680,136,134,229,107	1
FBgn0192475	1	228,309,114	1
FBgn0192476	1	63,165,294,105	1
FBgn0192477	1	199,636,293,555	1
FBgn0192478	1	73,613,421	1
FBgn0192481	1	76,393,328,424	1
FBgn0192482	1	64,1010,343,266	1
FBgn0192484	1	1686	1
FBgn0192486	1	434,373,255	1
FBgn0192490	1	210,421,656	1
FBgn0192491	1	12,144,318,129	1
FBgn0192493	1	69,321,375	1
FBgn0192497	1	70,178,601	1
FBgn0192498	1	216,546	1
FBgn0192499	1	398,1339	1
FBgn0192500	1	90,378	1
FBgn0192501	1	282,606	1
FBgn0192502	1	34,174,369,269,270	1
FBgn0192503	1	3,179,109,138,45	1
FBgn0192507	1	180,357,87	1
FBgn0192509	1	139,294,1394	1
FBgn0192511	1	754,171,186,167,253,746	1
FBgn0192512	1	96,606	1
FBgn0192514	1	1344	1
FBgn0192515	1	462	1
FBgn0192518	1	945	1
FBgn0192519	1	193,242	1
FBgn0192521	1	94,257,2311,158,130,353	1
FBgn0192522	1	33,905,588,190,318,99	1
FBgn0192523	1	148,108,170,87	1
FBgn0192525	1	671,964	1
FBgn0192526	1	599,232,87	1
FBgn0192527	1	636,2214,354	1
FBgn0192530	1	61,551,195,258	1
FBgn0250857	1	126,885	1
FBgn0192532	1	1098	1
FBgn0250854	1	18,141	1
FBgn0192536	1	1701	1
FBgn0192538	1	380,183,871	1
FBgn0192545	1	37,1018,311,146,513	1
FBgn0192546	1	107,212,92	1
FBgn0192549	1	699	1
FBgn0192550	1	503,157	1
FBgn0192551	1	674,111,136	1
FBgn0192552	1	168,239,111,142	1
FBgn0192556	1	268,233	1
FBgn0192557	1	252,155,181,160,586,202,195	1
FBgn0192559	1	94,785,731,157,447	1
FBgn0192560	1	49,349,286,148,152	1
FBgn0192569	1	28,381,281,258,105	1
FBgn0192571	1	197,1827,94,91,106,559	1
FBgn0192573	1	294,159	1
FBgn0192577	1	95,109	1
FBgn0083414	1	457,347,422,288,240,559,199,265,206,644,181,263,324	1
FBgn0041655	1	198,62,345,821,262,569,947	1
FBgn0192581	1	295,127,390,728,276,3044	1
FBgn0192583	1	398,123,217	1
FBgn0192584	1	21,144,82,167	1
FBgn0192586	1	414	1
FBgn0192587	1	145,147,177,92	1
FBgn0192588	1	139,248,772,303,503	1
FBgn0192589	1	56,487	1
FBgn0192593	1	1434	1
FBgn0192594	1	19,1073,434,127,120	1
FBgn0192596	1	1359	1
FBgn0192598	1	104,767,124,317,809,237,132,102	1
FBgn0192600	1	1212	1
FBgn0192601	1	104,2089	1
FBgn0192605	1	647,110,141,207,479	1
FBgn0192610	1	837,36	1
FBgn0192611	1	180,121,71,127,122	1
FBgn0192612	1	109,480,80	1
FBgn0192613	1	133,325,162,126,163	1
FBgn0192614	1	399,153	1
FBgn0192618	1	64,632	1
FBgn0192620	1	259,387,77,279	1
FBgn0192621	1	187,710	1
FBgn0192624	1	816	1
FBgn0192627	1	478,743	1
FBgn0192629	1	359,785,167,347,162,189,130,99,151,131	1
FBgn0192630	1	1260	1
FBgn0192635	1	160,548	1
FBgn0192636	1	316,112,140,1222,1114	1
FBgn0192637	1	100,162,163,122,307,108,133,412,35	1
FBgn0192638	1	73,162,163,122,415,127,284,128,47	1
FBgn0192639	1	158,363,478,873	1
FBgn0192640	1	67,238,246,202	1
FBgn0192642	1	70,238,140,305	1
FBgn0192643	1	144,409,410	1
FBgn0192645	1	69,543	1
FBgn0192646	1	76,317	1
FBgn0192647	1	208,379,192,838	1
FBgn0192648	1	1102,197	1
FBgn0192650	1	1057,197	1
FBgn0192654	1	1120,200	1
FBgn0192655	1	555,529,185	1
FBgn0192656	1	549,529,185	1
FBgn0192658	1	555,529,185	1
FBgn0192660	1	1066,185	1
FBgn0192661	1	543,526,185	1
FBgn0192663	1	555,526,182	1
FBgn0192667	1	25,773	1
FBgn0192668	1	57,101,319,1446	1
FBgn0192669	1	573	1
FBgn0192670	1	115,197	1
FBgn0192671	1	236,451,441,453	1
FBgn0192672	1	1572	1
FBgn0192673	1	63,576	1
FBgn0192674	1	1845	1
FBgn0192676	1	2037	1
FBgn0192678	1	214,313,484	1
FBgn0192680	1	88,282,181,285,72,72,72,444,275,539	1
FBgn0192681	1	123,186,27	1
FBgn0192683	1	498	1
FBgn0192684	1	495	1
FBgn0192686	1	435,456	1
FBgn0192687	1	1230	1
FBgn0192688	1	72,401,147,928	1
FBgn0192689	1	156,70,71,195,129	1
FBgn0192692	1	1380	1
FBgn0192694	1	261,225,327	1
FBgn0192695	1	1815,243	1
FBgn0192696	1	165,726,384	1
FBgn0192697	1	144,726,396	1
FBgn0020078	1	52,471,450,1460,258	1
FBgn0082738	1	522	1
FBgn0082737	1	618	1
FBgn0082723	1	423	1
FBgn0082722	1	211,260	1
FBgn0082736	1	675	1
FBgn0082734	1	561	1
FBgn0082740	1	540	1
FBgn0192706	1	36,95,64,183,33,195,99,57,177,272,674,200,108	1
FBgn0192707	1	313,458	1
FBgn0192708	1	126,462	1
FBgn0192709	1	169,459,326	1
FBgn0192712	1	184,611	1
FBgn0192713	1	1195,287,369	1
FBgn0192714	1	73,177,115,145	1
FBgn0192715	1	7,440	1
FBgn0192716	1	2400	1
FBgn0192718	1	236,160,263,94,428,220,178,755	1
FBgn0192720	1	1161	1
FBgn0042855	1	609,852	1
FBgn0192723	1	162,153,141	1
FBgn0192726	1	194,546,152,199,69,204,208	1
FBgn0192727	1	392,215,544,653,147,119	1
FBgn0192730	1	15,813	1
FBgn0192731	1	825	1
FBgn0192732	1	930	1
FBgn0192733	1	15,711	1
FBgn0192734	1	45,933	1
FBgn0192735	1	54,633	1
FBgn0192736	1	15,756	1
FBgn0192739	1	13,308	1
FBgn0192740	1	312	1
FBgn0192741	1	276	1
FBgn0192746	1	993	1
FBgn0192748	1	3,78,114,231	1
FBgn0069483	1	552	1
FBgn0192749	1	243,261	1
FBgn0192753	1	273,419,128,128,465	1
FBgn0192755	1	91,255,159,142,553	1
FBgn0192756	1	136,947	1
FBgn0192762	1	127,250,134,359	1
FBgn0192763	1	79,93,157,134,353	1
FBgn0192764	1	63,1381,213,89	1
FBgn0192772	1	781,1916	1
FBgn0192774	1	817,236,117	1
FBgn0192776	1	874,77,168,96	1
FBgn0192777	1	874,77,168,120	1
FBgn0192778	1	1287,690	1
FBgn0192780	1	116,233,161,78	1
FBgn0192782	1	1242	1
FBgn0192783	1	21,453	1
FBgn0192788	1	42,781,161,160,413	1
FBgn0192789	1	761,358,75	1
FBgn0192791	1	233,124,229,86,180	1
FBgn0192792	1	1182	1
FBgn0192793	1	3,181,371,651	1
FBgn0192794	1	113,118,165,995,305,338,310,209	1
FBgn0192796	1	40,90,83,1253,898	1
FBgn0069504	1	1005	1
FBgn0192805	1	816	1
FBgn0192806	1	336	1
FBgn0192807	1	304,88,30,140,148,127,195,1980	1
FBgn0192809	1	145,92,111,270,381	1
FBgn0192811	1	187,1300,121	1
FBgn0192813	1	52,396,626	1
FBgn0192814	1	46,399,668	1
FBgn0192816	1	897	1
FBgn0192821	1	2049	1
FBgn0192822	1	2103	1
FBgn0192835	1	60,318,162	1
FBgn0192836	1	127,600,876,220,177,505	1
FBgn0192839	1	149,2122	1
FBgn0192841	1	154,194,58,113,74,32,71,1222,140,162	1
FBgn0192842	1	58,713,150	1
FBgn0192843	1	97,271,592	1
FBgn0192846	1	165,2151	1
FBgn0192850	1	305,1052,155	1
FBgn0192851	1	324,2067	1
FBgn0192857	1	80,231,1986,554,949,325	1
FBgn0083468	1	45,677,373	1
FBgn0084053	1	2625	1
FBgn0192871	1	984	1
FBgn0192872	1	351	1
FBgn0192874	1	639	1
FBgn0192875	1	1207,338	1
FBgn0192876	1	813,118,106,55,33	1
FBgn0192877	1	378	1
FBgn0192878	1	120,834	1
FBgn0192881	1	39,390	1
FBgn0192883	1	127,472,896,142,88,2418	1
FBgn0192884	1	236,241,1349,205	1
FBgn0192888	1	49,227	1
FBgn0192889	1	128,151,300	1
FBgn0192890	1	360	1
FBgn0192892	1	474,417	1
FBgn0192893	1	15,211,128,62,220,42	1
FBgn0192894	1	214,975,605	1
FBgn0192895	1	378,224,406,643,165,146,129,403,128	1
FBgn0192900	1	116,892	1
FBgn0192901	1	1032	1
