#produced by /gpfs/fs2/scratch/zzhang65/database/FlyBase/ftp/releases/FB2014_03/dmel_r5.57/gff/generate_exon_strings.pl dyak_r1.3.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0230298	1	225,270,198,207	1
FBgn0230299	1	2481	1
FBgn0230300	1	2964	1
FBgn0230301	1	1353	1
FBgn0230302	1	8,69,1039	1
FBgn0230303	1	146,128,194	1
FBgn0230304	1	183	1
FBgn0230305	1	99,215,712	1
FBgn0230306	1	1194,168	1
FBgn0230307	1	137,256,609	1
FBgn0230308	1	741	1
FBgn0230309	1	726,54	1
FBgn0230310	1	333	1
FBgn0230311	1	12,2046,298,653	1
FBgn0230312	1	234	1
FBgn0230313	1	199,765,848,244,557,485,194,192,208,271	1
FBgn0230314	1	667,956	1
FBgn0230315	1	648	1
FBgn0230317	1	78,510	1
FBgn0230318	1	174	1
FBgn0230319	1	250,968,548,765,226,156	1
FBgn0230320	1	183	1
FBgn0230321	1	1413	1
FBgn0230322	1	148,372,523,223	1
FBgn0230323	1	112,153,89	1
FBgn0230324	1	541,839	1
FBgn0230325	1	11,208	1
FBgn0230326	1	1215	1
FBgn0230327	1	208,313,209,256,452,209	1
FBgn0230328	1	617,541	1
FBgn0230329	1	975,198	1
FBgn0230330	1	309	1
FBgn0230331	1	405	1
FBgn0068377	1	777	1
FBgn0230332	1	33,123	1
FBgn0230333	1	120,392,427	1
FBgn0230334	1	639	1
FBgn0230335	1	284,331	1
FBgn0230336	1	45,343,23	1
FBgn0230337	1	76,881	1
FBgn0067970	1	157,233	1
FBgn0230338	1	68,80,146,213	1
FBgn0230339	1	385,125	1
FBgn0230340	1	386,1576	1
FBgn0230341	1	540,377,187	1
FBgn0230342	1	312,1551,345	1
FBgn0230343	1	669	1
FBgn0230344	1	426,798,204	1
FBgn0230345	1	216	1
FBgn0068106	1	78,573	1
FBgn0230346	1	480	1
FBgn0230347	1	24,378	1
FBgn0230348	1	173,117,189,190	1
FBgn0230349	1	472,23	1
FBgn0230350	1	23,364	1
FBgn0230351	1	68,337	1
FBgn0230352	1	69,347,335,612,167,315	1
FBgn0230353	1	918	1
FBgn0230354	1	195,458,179,248	1
FBgn0230355	1	372,1274,1629,310,1865,79	1
FBgn0230356	1	73,125	1
FBgn0230357	1	434,281,303,269	1
FBgn0230358	1	22,344,666	1
FBgn0230359	1	42,523,587	1
FBgn0230360	1	240	1
FBgn0230361	1	583,146,330,265,1083,2504,5950,425	1
FBgn0230362	1	255,273,154,119	1
FBgn0230363	1	109,122,222,469,657,458,336	1
FBgn0230364	1	1200	1
FBgn0230365	1	108,660	1
FBgn0230366	1	358,485,495	1
FBgn0230367	1	74,496	1
FBgn0230368	1	693	1
FBgn0230369	1	165,223,332	1
FBgn0230370	1	165,193,329	1
FBgn0230371	1	37,281	1
FBgn0230372	1	104,211,411	1
FBgn0230373	1	52,300,180,192,177,183,797,208,1007,108,311,146,115,119,160,955	1
FBgn0230374	1	697,3227	1
FBgn0230375	1	1215	1
FBgn0230376	1	93,215,343,405	1
FBgn0230377	1	102,245,258,82,208,203	1
FBgn0230378	1	558,424,3038,306	1
FBgn0068143	1	127,319,139,221,244	1
FBgn0230379	1	73,180,95,154,488	1
FBgn0230380	1	85,164,166,142,92,146,684,267	1
FBgn0230381	1	299,114,531,172,912	1
FBgn0230382	1	135,924,126,346,551	1
FBgn0230383	1	61,271,75,226,225	1
FBgn0230384	1	49,13,36,1435,153	1
FBgn0230385	1	184,1165,297,112	1
FBgn0230386	1	113,455,288,152	1
FBgn0230387	1	123,81	1
FBgn0230388	1	1132,383	1
FBgn0230389	1	49,203,591,531	1
FBgn0230390	1	174	1
FBgn0230391	1	150,1355,31	1
FBgn0230392	1	293,250,1138,167	1
FBgn0230393	1	18,303	1
FBgn0230394	1	34,1643	1
FBgn0230395	1	350,137,1570,628	1
FBgn0230396	1	432,399	1
FBgn0230397	1	108,86,1348	1
FBgn0230398	1	399	1
FBgn0230399	1	109,175,203,193,152,195,302	1
FBgn0230400	1	1632	1
FBgn0230401	1	327	1
FBgn0230402	1	73,381,109,185,302,114	1
FBgn0230403	1	820,383	1
FBgn0068499	1	378,242,129,354,304,1428	1
FBgn0230404	1	402,1146	1
FBgn0230405	1	534,164,148,264	1
FBgn0230406	1	37,158,162,192	1
FBgn0230407	1	117,774,561,119,53,177,239	1
FBgn0230408	1	159	1
FBgn0230409	1	201	1
FBgn0068072	1	167,169	1
FBgn0230410	1	79,111,885,206	1
FBgn0230411	1	73,132,992,33	1
FBgn0230412	1	535,162,168,168,486,213,617	1
FBgn0230413	1	239,415	1
FBgn0230414	1	122,858,388	1
FBgn0230415	1	163,134,134,553,572,299,231,2354	1
FBgn0230416	1	615,381	1
FBgn0230417	1	157,180,659	1
FBgn0230418	1	18,131,106	1
FBgn0230419	1	187,2226,1447,258,124,140,146,93,92,327,111	1
FBgn0230420	1	165	1
FBgn0230421	1	139,190,131,189,121,163,216,229,245	1
FBgn0230422	1	24,124,389	1
FBgn0230423	1	22,1304	1
FBgn0230424	1	162,149,706,825	1
FBgn0230425	1	8,92,289,457,315	1
FBgn0230427	1	535,287,1029,141,140,140,291,1628	1
FBgn0230428	1	45,324,191,664	1
FBgn0068504	1	222	1
FBgn0230429	1	28,530,132,235,145,157,954,1143	1
FBgn0230430	1	243	1
FBgn0230431	1	519	1
FBgn0230432	1	71,175	1
FBgn0230433	1	747,108,120	1
FBgn0230434	1	1575	1
FBgn0230435	1	230,190,396,107,397	1
FBgn0230436	1	123,1065,207	1
FBgn0230437	1	624	1
FBgn0230438	1	1284	1
FBgn0230439	1	80,547,673,1064	1
FBgn0230440	1	1263,165,1734	1
FBgn0230441	1	804,1389	1
FBgn0230442	1	680,164,449	1
FBgn0230443	1	692,164,392,608,161,346,157	1
FBgn0230444	1	60,267	1
FBgn0230445	1	75,126,825,867,594	1
FBgn0230446	1	488,117,185,231,270,191	1
FBgn0230447	1	186,1065	1
FBgn0230448	1	410,152,175,1235,356	1
FBgn0230449	1	265,135,344,1268,192,180,442	1
FBgn0230450	1	597	1
FBgn0230451	1	234,147,151,177,80,87,168,110,189,217,84,1161	1
FBgn0230452	1	10,197,231,182,589,1029,1400,154,664,904,1708	1
FBgn0230453	1	76,63,139,115,987,120,464,101,110	1
FBgn0230454	1	140,526,1309,1722,542	1
FBgn0230455	1	146,115	1
FBgn0068457	1	612,1306,1994	1
FBgn0068052	1	345	1
FBgn0230456	1	156	1
FBgn0230457	1	690	1
FBgn0230458	1	61,146	1
FBgn0230459	1	304,440	1
FBgn0230460	1	561	1
FBgn0230461	1	30,133,221,1251	1
FBgn0230462	1	247,76,229	1
FBgn0230463	1	192,366	1
FBgn0230464	1	632,655	1
FBgn0230465	1	718,805,304,324	1
FBgn0230466	1	443,402,545,1031,750	1
FBgn0230467	1	245,74,389,204	1
FBgn0230468	1	149,453,845,68	1
FBgn0230469	1	111,183	1
FBgn0230470	1	1899	1
FBgn0230471	1	2060,331	1
FBgn0230472	1	688,170,454,3755	1
FBgn0230473	1	864,264,321	1
FBgn0230474	1	1327,443,320,526,261,150,135	1
FBgn0230475	1	789	1
FBgn0230476	1	322,17	1
FBgn0230477	1	104,224,178,143,210,680	1
FBgn0230478	1	318	1
FBgn0230479	1	327	1
FBgn0230480	1	439,263	1
FBgn0230481	1	936	1
FBgn0230482	1	196,733,523,279	1
FBgn0230483	1	41,308,265,463	1
FBgn0230484	1	24,381,162	1
FBgn0230485	1	153,552,167,28	1
FBgn0230486	1	265,1097	1
FBgn0068126	1	204,144,144,381,64,99,104,408,171,171,171,590,118,87,264,210,887,79,1176,906,84	1
FBgn0230487	1	98,331,383,514	1
FBgn0230488	1	1572	1
FBgn0230489	1	698,844	1
FBgn0230490	1	713,919	1
FBgn0230491	1	211,2360	1
FBgn0230492	1	121,364,129,92,53,109,144,311,273,234	1
FBgn0230493	1	168,163,501,179,90,1458,867	1
FBgn0230495	1	144	1
FBgn0230496	1	450	1
FBgn0230497	1	234,72,399	1
FBgn0230498	1	288,472,230	1
FBgn0230499	1	123,280,3151,204,544,278,121,585	1
FBgn0230500	1	336,1200,165,202,91,56,656,133,862,652	1
FBgn0230501	1	963,3646,201,131,681	1
FBgn0230502	1	189,136,221,118,395	1
FBgn0230503	1	873	1
FBgn0230504	1	196,209,136,263,150	1
FBgn0230505	1	351,309,189	1
FBgn0230506	1	1155	1
FBgn0230507	1	268,725,153	1
FBgn0230508	1	262,752,153	1
FBgn0230509	1	64,153,734	1
FBgn0230510	1	216	1
FBgn0230511	1	265,63,120,42,156,216,166,178,66,111,111,67,1457,933,912,131,209,47	1
FBgn0230512	1	838,377	1
FBgn0230513	1	161,547,467,340	1
FBgn0230514	1	213,210,290,280	1
FBgn0230515	1	999	1
FBgn0230516	1	44,331	1
FBgn0230517	1	415,632	1
FBgn0230518	1	648,201	1
FBgn0230519	1	533,225,163,234,537,980,123,154,1296,447,114,1514,787,183,347,840,366,288,416,179,1377,250,152,507	1
FBgn0230520	1	572,127	1
FBgn0230521	1	188,397,235,498,173	1
FBgn0230522	1	60,147,147,1119	1
FBgn0230523	1	741	1
FBgn0230524	1	219	1
FBgn0230525	1	341,424	1
FBgn0230526	1	177	1
FBgn0230527	1	162	1
FBgn0230528	1	1099,995	1
FBgn0230529	1	133,201,128,144,105,127,197,156,147,163,132,599	1
FBgn0068531	1	109,808,130,48	1
FBgn0230530	1	129,303,812,91,207	1
FBgn0230531	1	429,797,94,156	1
FBgn0230532	1	1353	1
FBgn0230533	1	339	1
FBgn0230534	1	929,27,137,396,303,516,84,267,238,194,134	1
FBgn0230535	1	986,359,26	1
FBgn0230536	1	216	1
FBgn0230537	1	13,1289	1
FBgn0230538	1	618	1
FBgn0230539	1	5007,108	1
FBgn0230540	1	1716	1
FBgn0230541	1	434,255,88	1
FBgn0230542	1	111,462	1
FBgn0230543	1	69,1207,5072	1
FBgn0230544	1	9,217,80,64,227	1
FBgn0230545	1	150,165,67,149,936,139,177,633,103,184,297	1
FBgn0230546	1	216	1
FBgn0230547	1	565,87,564,515,240,96,71,61	1
FBgn0230548	1	123,784,558,304,498,121	1
FBgn0230549	1	85,374	1
FBgn0230550	1	801	1
FBgn0230551	1	101,193	1
FBgn0230552	1	1522,7324,1867	1
FBgn0230553	1	120,177	1
FBgn0230554	1	1593	1
FBgn0230555	1	24,92,103,232,14	1
FBgn0230556	1	357,151,177,234,161,165	1
FBgn0230557	1	403,293	1
FBgn0230558	1	930	1
FBgn0230559	1	138,309,89,82	1
FBgn0230560	1	142,626	1
FBgn0068093	1	147,702	1
FBgn0230561	1	18,113,1266,340,146,148,235,162,217,205	1
FBgn0230562	1	1380	1
FBgn0230563	1	21,513,756,1404	1
FBgn0230564	1	404,697	1
FBgn0230565	1	234,563,97	1
FBgn0230566	1	381,112,417,150,114,369,726,180,96,36,276,910,205	1
FBgn0230567	1	538,306,192,102,679,256	1
FBgn0230568	1	74,66,151,480,179,173,260	1
FBgn0230569	1	46,4068,366,255,220,239,230,217,104	1
FBgn0230570	1	54,438	1
FBgn0230571	1	126	1
FBgn0230573	1	79,140,113,291,157,123,85,87,212,174	1
FBgn0230574	1	12,306	1
FBgn0230575	1	127,92	1
FBgn0230576	1	31,57,1616,699,108,3023,227,1976	1
FBgn0230577	1	35,158,702,77	1
FBgn0230578	1	1530	1
FBgn0230579	1	14,367	1
FBgn0068273	1	73,473,214,182,771	1
FBgn0230580	1	363	1
FBgn0230581	1	97,188	1
FBgn0230582	1	696	1
FBgn0230583	1	258	1
FBgn0230584	1	318	1
FBgn0230585	1	189	1
FBgn0230586	1	301,190,616,51	1
FBgn0230587	1	651	1
FBgn0230588	1	233,404,354,119,235,68,195	1
FBgn0230589	1	450,663	1
FBgn0230590	1	151,3872,81,30	1
FBgn0085038	1	537	1
FBgn0230591	1	462	1
FBgn0230592	1	103,80	1
FBgn0230593	1	20,167,332,318,106,329,158,142	1
FBgn0230594	1	151,1361	1
FBgn0230596	1	220,99,195,111,327,476,243,3201	1
FBgn0230597	1	819	1
FBgn0230598	1	67,186,227	1
FBgn0230599	1	831	1
FBgn0230600	1	237	1
FBgn0230601	1	70,213,218	1
FBgn0068198	1	61,177,209	1
FBgn0230602	1	61,174,209	1
FBgn0230603	1	52,174,221	1
FBgn0230604	1	58,159,227	1
FBgn0230605	1	88,77,187,751,196,1101	1
FBgn0230606	1	14,146,195,92,138,155,667,99,552	1
FBgn0068202	1	1266	1
FBgn0230607	1	60,303,93	1
FBgn0230608	1	90,144	1
FBgn0230609	1	184,344	1
FBgn0230610	1	996	1
FBgn0230612	1	393,217,264,200,121,139,218,293,126,158,139,57,87,82,93,216,213,343,493	1
FBgn0230613	1	219,259,1091	1
FBgn0230614	1	486	1
FBgn0230615	1	186,1296	1
FBgn0230616	1	1020,1275	1
FBgn0230617	1	33,1638,504,189	1
FBgn0230618	1	567	1
FBgn0230619	1	1171,1169	1
FBgn0230620	1	69,215,209,50	1
FBgn0230621	1	76,147,63,204,212,342,432,359,431,269,450	1
FBgn0230622	1	235,182,444,3177,1702,1579,104,458,72	1
FBgn0230623	1	1644,291,150,103,155,84	1
FBgn0230624	1	100,308,181,251	1
FBgn0230625	1	176,312,230,278,83,1059,561,206,119	1
FBgn0230626	1	879,906,63,90,87	1
FBgn0230627	1	169,111,293,573	1
FBgn0230628	1	174,1008	1
FBgn0230629	1	63,579,66	1
FBgn0230630	1	133,470,65,86,3776	1
FBgn0230632	1	6,2106,630	1
FBgn0230633	1	127,141,120,167,111,166,104	1
FBgn0230634	1	180	1
FBgn0230635	1	183,528	1
FBgn0068329	1	67,318,222,341	1
FBgn0230636	1	99,192	1
FBgn0230637	1	289,190,310,119,112,128,159,139,263,364,286,73,76,226,83,456,231	1
FBgn0230638	1	119,225,1078,118,107,369,114,132	1
FBgn0230639	1	54,111,326,175,145,130,103,96,198,275,1169,112,127,384,357,151,140	1
FBgn0230640	1	716,136	1
FBgn0230641	1	148,625,136,144	1
FBgn0230642	1	53,2812	1
FBgn0230643	1	648	1
FBgn0230644	1	412,1235	1
FBgn0230645	1	894	1
FBgn0230646	1	82,245	1
FBgn0230647	1	232,281,771,37,44	1
FBgn0230648	1	56,2441,575	1
FBgn0230649	1	315	1
FBgn0230650	1	139,123,347,902,165,3754,270,168,159,118,500,147	1
FBgn0230651	1	1237,71	1
FBgn0230652	1	100,233	1
FBgn0230653	1	294	1
FBgn0230654	1	51,182,109	1
FBgn0230655	1	309,1404,288,127,158	1
FBgn0230656	1	156	1
FBgn0230657	1	38,415	1
FBgn0230658	1	79,174,2414,1317,611,195,232	1
FBgn0230659	1	184,1307	1
FBgn0230660	1	405,294,147	1
FBgn0230661	1	148,209	1
FBgn0230662	1	348	1
FBgn0230663	1	363	1
FBgn0230664	1	552	1
FBgn0230665	1	678,204,274,269	1
FBgn0230666	1	40,167,342	1
FBgn0230667	1	172,710	1
FBgn0230668	1	72,117,222,94,485,168,115,264,26	1
FBgn0068456	1	480	1
FBgn0068019	1	216,482,492,176,250,232	1
FBgn0230669	1	299,346	1
FBgn0230670	1	3,321	1
FBgn0230671	1	8,403	1
FBgn0230672	1	103,554,264,435	1
FBgn0230673	1	84,51,155,220,133,356	1
FBgn0230674	1	342	1
FBgn0230675	1	57,723,387	1
FBgn0230676	1	270	1
FBgn0230677	1	243	1
FBgn0230678	1	162,134,112,75,108,124,150,110,153,153,182,109,67,98,311,170,190,141,193,207,159,378	1
FBgn0230679	1	156,201,430,274,189,436	1
FBgn0230680	1	1209	1
FBgn0230681	1	46,1133	1
FBgn0230682	1	429	1
FBgn0230683	1	1050	1
FBgn0230684	1	60,1011	1
FBgn0230685	1	201	1
FBgn0230686	1	963	1
FBgn0230687	1	45,183,165,309	1
FBgn0230688	1	1380	1
FBgn0230690	1	1896	1
FBgn0230691	1	2435,198,322	1
FBgn0230692	1	79,74,133,99,100,175,206,214,153	1
FBgn0068175	1	156,456	1
FBgn0068162	1	3,215,528,697,1092	1
FBgn0230693	1	197,180,163,606,547,940,131,315,87,134	1
FBgn0265273	1	26,371,158	1
FBgn0230694	1	21,107,346,153,392,69,424,63	1
FBgn0230695	1	129,197,226,751,200,911,83,122	1
FBgn0230696	1	372	1
FBgn0230697	1	167,556	1
FBgn0230698	1	885,168,57	1
FBgn0230699	1	500,107,74,117,130,87,1356,124,333,124,130,134	1
FBgn0230700	1	900	1
FBgn0230701	1	38,731,546,101	1
FBgn0085070	1	537	1
FBgn0230702	1	67,773,166,1709,141,849	1
FBgn0230703	1	90,305,301,97,370,193,402,192,102	1
FBgn0230704	1	1212,270	1
FBgn0230705	1	453	1
FBgn0230706	1	770,980,128	1
FBgn0230707	1	2010,910,197,143,133,144,120	1
FBgn0230708	1	29,177,533,131	1
FBgn0230709	1	303,110,259,340,104	1
FBgn0230710	1	171,949,239,293,1474	1
FBgn0230711	1	164,390,440,274,148,267,891,249,274,212	1
FBgn0230712	1	92,384,655,179,1175,374,360	1
FBgn0230713	1	163,127,285,88,86,482,152	1
FBgn0230714	1	150,139,881	1
FBgn0230715	1	61,275,654	1
FBgn0230716	1	316,269,663	1
FBgn0230717	1	210,154,125,111,126,122,117,235	1
FBgn0230718	1	457,418,956,80	1
FBgn0230719	1	303	1
FBgn0230720	1	68,249,154,1751,1210,417,30	1
FBgn0230721	1	111,483,171,399	1
FBgn0230722	1	13,62,581,79	1
FBgn0068197	1	67,800,931,541,168,154	1
FBgn0230723	1	151,35	1
FBgn0230724	1	166,203,205,125,329,172,57,159,221,142	1
FBgn0230725	1	741	1
FBgn0230726	1	137,457,228,380,528,598	1
FBgn0068546	1	792	1
FBgn0230727	1	147,405,320,785,434,87,543	1
FBgn0230728	1	134,169,518,208,159,51	1
FBgn0230729	1	73,348,282,133,143,187,113,261,129,759,460,188,179,140,652,170,264,126,55	1
FBgn0230730	1	182,95,212,362,227,182	1
FBgn0230731	1	105,120,372	1
FBgn0230732	1	94,68	1
FBgn0230733	1	354	1
FBgn0230734	1	313,104	1
FBgn0230735	1	16,269	1
FBgn0230736	1	212,373,172,644	1
FBgn0230737	1	41,931	1
FBgn0230738	1	266,209,401,254,1580,238,241,166,523,190	1
FBgn0230739	1	897,211,170,141,168,233,135,205	1
FBgn0230740	1	42,220,995,105,140,196,195,106,44	1
FBgn0230741	1	33,170,88,80,46	1
FBgn0230742	1	12,342	1
FBgn0068015	1	12,175,252,29	1
FBgn0230743	1	87,739,132,39,33,66,105,33,57,138,63,33,57,111,45,212	1
FBgn0230744	1	12,345	1
FBgn0230745	1	12,378	1
FBgn0230746	1	176,76,156	1
FBgn0230747	1	378	1
FBgn0230748	1	360,181,86,159	1
FBgn0230749	1	351	1
FBgn0230750	1	783	1
FBgn0230751	1	354	1
FBgn0230752	1	342	1
FBgn0230753	1	441	1
FBgn0230754	1	250,177,521	1
FBgn0230755	1	85,174,392,144,30	1
FBgn0068463	1	177,1605	1
FBgn0230756	1	246,172,127,195,183,322	1
FBgn0230757	1	66,441	1
FBgn0230758	1	168	1
FBgn0230759	1	99,140,130	1
FBgn0230760	1	102,326,117,1021	1
FBgn0230761	1	228	1
FBgn0230762	1	102,1306,147,176	1
FBgn0230763	1	16,905,145,125	1
FBgn0230766	1	633	1
FBgn0230767	1	130,116,129	1
FBgn0230768	1	113,565	1
FBgn0230769	1	2115	1
FBgn0230770	1	55,745,453,481,696,456	1
FBgn0230771	1	33,309	1
FBgn0230772	1	184,664,88,144,438,64,2942	1
FBgn0230773	1	3,1479	1
FBgn0230774	1	62,77,100,155,156,365,129,105,201	1
FBgn0230775	1	681	1
FBgn0230776	1	429	1
FBgn0230777	1	60,426,2313	1
FBgn0230778	1	387	1
FBgn0230779	1	54,141	1
FBgn0230780	1	112,3286,446,449	1
FBgn0230781	1	39,987	1
FBgn0230782	1	930,1491,163,269,204,258	1
FBgn0230783	1	963	1
FBgn0068467	1	188,124,146,550	1
FBgn0230784	1	225,119,172,147	1
FBgn0230785	1	573	1
FBgn0230786	1	2136	1
FBgn0230787	1	1209	1
FBgn0230788	1	768,157,86,285,191,397,204	1
FBgn0230789	1	174,394,717,81,169,298	1
FBgn0230790	1	417	1
FBgn0068064	1	241,332	1
FBgn0230791	1	637,546,878	1
FBgn0230792	1	13,278	1
FBgn0230793	1	76,214,118	1
FBgn0230794	1	37,251,16,342,1196	1
FBgn0230795	1	6,22,998	1
FBgn0230796	1	49,1418	1
FBgn0230797	1	7,890	1
FBgn0230798	1	10,650	1
FBgn0230799	1	929,20,371	1
FBgn0230800	1	7,449	1
FBgn0230801	1	93,112,494,193,128,155,390,111,901	1
FBgn0230802	1	10,1322	1
FBgn0230803	1	75,88,97,116,332	1
FBgn0230804	1	141,738,200,339,66,60,382,360,123	1
FBgn0068311	1	12,270	1
FBgn0230805	1	40,341	1
FBgn0230806	1	652,242	1
FBgn0230807	1	345	1
FBgn0044136	1	661,659	1
FBgn0230808	1	109,558,656	1
FBgn0044135	1	118,552,656	1
FBgn0230809	1	84,585,321,155,201,192,111,883	1
FBgn0230810	1	1914	1
FBgn0230811	1	265,5	1
FBgn0230812	1	770,325	1
FBgn0230813	1	120,114,78,408	1
FBgn0230814	1	264,85,130,461,529,424,1910,217,267,651,183,890,928,117,114,103,456,1330,1298,1379,321	1
FBgn0230815	1	136,405,116,165,138,421,909,2326,171,242,222,174,297,197	1
FBgn0230816	1	171	1
FBgn0230817	1	1555,451,217,786,234,192,159,191,190,183,187,144,116,165,162,138,1324,2302,171,242,231,213,171,122	1
FBgn0230818	1	441	1
FBgn0230819	1	414	1
FBgn0067959	1	40,260	1
FBgn0230820	1	1173	1
FBgn0230821	1	223,238,2200	1
FBgn0230822	1	277,235,2506	1
FBgn0230823	1	205,238,2812	1
FBgn0230824	1	177,249,531	1
FBgn0230825	1	394,233	1
FBgn0230826	1	27,210,203,913,999,198,114	1
FBgn0230827	1	1003,644	1
FBgn0230828	1	606,1071,579	1
FBgn0230829	1	69,162,534,201,203,187,261	1
FBgn0230830	1	945,684	1
FBgn0230831	1	234,366,138,851,218,255,175,118	1
FBgn0230832	1	75,948	1
FBgn0230833	1	171,1287	1
FBgn0067431	1	338,179,395,79,108,63,566,291	1
FBgn0230834	1	63,159,165,156	1
FBgn0067450	1	28,564,383,76,120,698	1
FBgn0230835	1	348,498	1
FBgn0230836	1	53,90,175,36	1
FBgn0230837	1	319,518,578,610,138,78,963,192	1
FBgn0230838	1	189	1
FBgn0230839	1	121,302,615,205,146,417,119,115	1
FBgn0230840	1	213	1
FBgn0230841	1	885	1
FBgn0230842	1	55,212,136,266,136,281	1
FBgn0230843	1	1758,97,460,112	1
FBgn0230844	1	211,362	1
FBgn0230845	1	262,1055	1
FBgn0230846	1	1842	1
FBgn0230847	1	418,384,500	1
FBgn0230848	1	66,199,1207,238,72	1
FBgn0068281	1	42,216	1
FBgn0230849	1	319,272,78,133,244,98,269	1
FBgn0230850	1	106,41,276	1
FBgn0230851	1	280,114,533	1
FBgn0230852	1	280,114,515	1
FBgn0230853	1	220,123,111,449,117	1
FBgn0230854	1	1953	1
FBgn0230855	1	37,372,432,611	1
FBgn0230856	1	85,860,484,303,148,301,738	1
FBgn0230857	1	64,405,280,247,423	1
FBgn0230858	1	414,383,514	1
FBgn0230859	1	234,154,204,149,131,151,114,159	1
FBgn0230860	1	306	1
FBgn0230861	1	15,318	1
FBgn0230862	1	1136,625,314,1684,474	1
FBgn0230863	1	91,226,289	1
FBgn0230864	1	52,305	1
FBgn0230865	1	931,515	1
FBgn0230866	1	37,479,231,135,563,114,79	1
FBgn0230867	1	171	1
FBgn0230868	1	319,260	1
FBgn0230869	1	669	1
FBgn0230870	1	465	1
FBgn0230871	1	209,115,50,123,685,117,84	1
FBgn0230872	1	6,43,179,369,333,183,235,296,269,117,196,195,226,354,276,119,225	1
FBgn0230873	1	184,302	1
FBgn0230874	1	825,756	1
FBgn0230875	1	543	1
FBgn0230876	1	310,343,404,122,116,118,471	1
FBgn0230877	1	213,404,265	1
FBgn0230878	1	195,233,177,235	1
FBgn0230879	1	207,227,177,253	1
FBgn0230880	1	1974	1
FBgn0230881	1	495,321	1
FBgn0230882	1	207,6	1
FBgn0230883	1	43,318,342,435,31,313,45	1
FBgn0230884	1	160,56	1
FBgn0230885	1	229,309,182	1
FBgn0230886	1	256,447,890	1
FBgn0230887	1	38,581,736,276,218,1533,409,154,240	1
FBgn0230888	1	154,127,451,159,771,136,108,563	1
FBgn0230889	1	174,180	1
FBgn0230890	1	167,2299	1
FBgn0230891	1	843	1
FBgn0230892	1	411	1
FBgn0230893	1	308,125,821	1
FBgn0230894	1	22,941	1
FBgn0230895	1	67,791,334,62	1
FBgn0230896	1	142,192,1349	1
FBgn0230897	1	108,110,427	1
FBgn0230898	1	190,295,842,614	1
FBgn0230899	1	348	1
FBgn0230900	1	90,114	1
FBgn0230901	1	234	1
FBgn0230902	1	255,383,199,449,292	1
FBgn0230903	1	158,181,546	1
FBgn0067954	1	276,371,639,274	1
FBgn0230904	1	255,377,919	1
FBgn0230905	1	45,324,191,884,191	1
FBgn0230906	1	345,195,132,256,194	1
FBgn0230907	1	144,170,466,978	1
FBgn0230908	1	61,497,259,503	1
FBgn0230909	1	71,1535,521	1
FBgn0230910	1	82,53,195	1
FBgn0230911	1	1086	1
FBgn0230912	1	77,86,309,209,1574,470,266,930,45	1
FBgn0230913	1	134,718,138	1
FBgn0230914	1	68,255,154,1799,1627,21	1
FBgn0230915	1	348	1
FBgn0230916	1	49,312,1163	1
FBgn0230917	1	67,168,670,163,2082	1
FBgn0230918	1	385,977	1
FBgn0068506	1	1481,211,235,113,183	1
FBgn0230919	1	61,78,413	1
FBgn0230920	1	164,1321	1
FBgn0230921	1	204,154,797,621,1089	1
FBgn0230922	1	116,444,271	1
FBgn0230923	1	88,1100	1
FBgn0230924	1	255	1
FBgn0230925	1	80,235,1218	1
FBgn0230926	1	8,1507	1
FBgn0230927	1	120,202,130,991	1
FBgn0068385	1	17,541	1
FBgn0084732	1	3108	1
FBgn0230928	1	64,405,302,1164,233,215,225,140	1
FBgn0230929	1	106,1318,297,112	1
FBgn0230930	1	266,178	1
FBgn0067938	1	320,228,301	1
FBgn0230931	1	113,455,288,140	1
FBgn0230933	1	174,375	1
FBgn0230934	1	87,71,380,263	1
FBgn0230935	1	73,273,138,473	1
FBgn0230936	1	787,196,493	1
FBgn0067446	1	91,470	1
FBgn0230937	1	91,470	1
FBgn0068182	1	79,374	1
FBgn0230938	1	1794	1
FBgn0230939	1	326,225,340	1
FBgn0230940	1	714	1
FBgn0230941	1	1293,228	1
FBgn0230942	1	192,195,396	1
FBgn0230943	1	106,682,481,177,330	1
FBgn0230944	1	136,95,342,179,124	1
FBgn0230945	1	1524	1
FBgn0230946	1	931,440	1
FBgn0230947	1	561,197,103	1
FBgn0230948	1	90,996	1
FBgn0068519	1	59,466,2310,129,225	1
FBgn0230949	1	497,231,301	1
FBgn0230950	1	81,634,462,2513	1
FBgn0230951	1	71,197,1261,106,815,739,191,476,218	1
FBgn0230952	1	40,168,1090,115,1019,146,102,143	1
FBgn0230953	1	78,69,623,181,393,333	1
FBgn0230954	1	1134	1
FBgn0230955	1	301,178,55	1
FBgn0022822	1	172,1500,146	1
FBgn0230956	1	83,732,427,338,554,2123,240	1
FBgn0230957	1	37,189,1172,408,171,186	1
FBgn0230958	1	669	1
FBgn0230959	1	548,231,301	1
FBgn0230960	1	306,193,311	1
FBgn0230961	1	177,969	1
FBgn0230962	1	204,1301,244	1
FBgn0230963	1	97,132,162,180,237,147,285,101,193,151,137,297,140,3342,111,306,69	1
FBgn0230964	1	459	1
FBgn0230965	1	73,308,90	1
FBgn0230966	1	32,151,301,1346	1
